date,OBV
2001-10-22,-40362500.0
2001-10-23,-44728500.0
2001-10-24,-40484400.0
2001-10-25,-36516100.0
2001-10-26,-34094200.0
2001-10-29,-37139300.0
2001-10-30,-32905800.0
2001-10-31,-35944900.0
2001-11-01,-32451600.0
2001-11-02,-26099300.0
2001-11-05,-21962700.0
2001-11-06,-17073800.0
2001-11-07,-20540000.0
2001-11-08,-22922300.0
2001-11-09,-20315400.0
2001-11-12,-18184200.0
2001-11-13,-15370400.0
2001-11-14,-18940200.0
2001-11-15,-16058300.0
2001-11-16,-35849300.0
2001-11-19,-41445400.0
2001-11-20,-45904200.0
2001-11-21,-49148200.0
2001-11-23,-49148200.0
2001-11-26,-45246200.0
2001-11-27,-49643100.0
2001-11-28,-53594400.0
2001-11-29,-57202300.0
2001-11-30,-51241900.0
2001-12-03,-42837400.0
2001-12-04,-35890000.0
2001-12-05,-28660600.0
2001-12-06,-32070600.0
2001-12-07,-35473700.0
2001-12-10,-32218700.0
2001-12-11,-34526900.0
2001-12-12,-39276200.0
2001-12-13,-43181400.0
2001-12-14,-39658900.0
2001-12-17,-36631200.0
2001-12-18,-39782000.0
2001-12-19,-42388100.0
2001-12-20,-45252900.0
2001-12-21,-41125600.0
2001-12-24,-40435400.0
2001-12-26,-38975400.0
2001-12-27,-37231300.0
2001-12-28,-35494300.0
2001-12-31,-37863500.0
2002-01-02,-35038900.0
2002-01-03,-28751800.0
2002-01-04,-13062700.0
2002-01-07,-18863700.0
2002-01-08,-13395800.0
2002-01-09,-18031700.0
2002-01-10,-13601200.0
2002-01-11,-18722400.0
2002-01-14,-14084000.0
2002-01-15,-10487600.0
2002-01-16,-13417500.0
2002-01-17,-9911300.0
2002-01-18,-13386700.0
2002-01-22,-15649600.0
2002-01-23,-10321500.0
2002-01-24,-3392300.0
2002-01-25,-8477400.0
2002-01-28,-6071400.0
2002-01-29,-9354900.0
2002-01-30,-5147500.0
2002-01-31,2255500.0
2002-02-01,-2641900.0
2002-02-04,-6022700.0
2002-02-05,-2769100.0
2002-02-06,-6221600.0
2002-02-07,-9950100.0
2002-02-08,-7154900.0
2002-02-11,-10124300.0
2002-02-12,-11866700.0
2002-02-13,-10201800.0
2002-02-14,-12291600.0
2002-02-15,-13811100.0
2002-02-19,-15649300.0
2002-02-20,-13716200.0
2002-02-21,-16327400.0
2002-02-22,-13658900.0
2002-02-25,-10884700.0
2002-02-26,-7583300.0
2002-02-27,-4055200.0
2002-02-28,1600500.0
2002-03-01,7020100.0
2002-03-04,12852700.0
2002-03-05,8909400.0
2002-03-06,4705200.0
2002-03-07,2173200.0
2002-03-08,-2223400.0
2002-03-11,-5575900.0
2002-03-12,-2775000.0
2002-03-13,-5415200.0
2002-03-14,-2152300.0
2002-03-15,1104500.0
2002-03-18,-1963700.0
2002-03-19,162800.0
2002-03-20,-3560200.0
2002-03-21,-1323100.0
2002-03-22,-3479000.0
2002-03-25,-6609000.0
2002-03-26,-4017600.0
2002-03-27,-6227500.0
2002-03-28,-8333500.0
2002-04-01,-6241300.0
2002-04-02,-8899000.0
2002-04-03,-6684400.0
2002-04-04,-3635200.0
2002-04-05,-612800.0
2002-04-08,2490400.0
2002-04-09,6753600.0
2002-04-10,11162000.0
2002-04-11,7931700.0
2002-04-12,11199300.0
2002-04-15,8181600.0
2002-04-16,10983100.0
2002-04-17,14061100.0
2002-04-18,11155500.0
2002-04-19,8841300.0
2002-04-22,6552700.0
2002-04-23,8507600.0
2002-04-24,11058000.0
2002-04-25,14155200.0
2002-04-26,4636600.0
2002-04-29,-1214300.0
2002-04-30,-9381100.0
2002-05-01,-5247100.0
2002-05-02,-1693000.0
2002-05-03,-5215600.0
2002-05-06,-7851900.0
2002-05-07,-4201800.0
2002-05-08,-10564900.0
2002-05-09,-13720600.0
2002-05-10,-17429500.0
2002-05-13,-12632800.0
2002-05-14,-6911500.0
2002-05-15,-2718700.0
2002-05-16,-2718700.0
2002-05-17,-485800.0
2002-05-20,-5487600.0
2002-05-21,-9578300.0
2002-05-22,-12347000.0
2002-05-23,-9180900.0
2002-05-24,-11958200.0
2002-05-28,-15114800.0
2002-05-29,-9518000.0
2002-05-30,-5220800.0
2002-05-31,1198700.0
2002-06-03,-3291400.0
2002-06-04,1226100.0
2002-06-05,7003000.0
2002-06-06,2745600.0
2002-06-07,9029300.0
2002-06-10,6551200.0
2002-06-11,2805300.0
2002-06-12,6836400.0
2002-06-13,3840000.0
2002-06-14,-419400.0
