date,ROC
2020-04-28 11:11:00,-0.5839
2020-04-28 11:12:00,-0.7555
2020-04-28 11:13:00,-0.6834
2020-04-28 11:14:00,-0.6336
2020-04-28 11:15:00,-0.4935
2020-04-28 11:16:00,-0.4669
2020-04-28 11:17:00,-0.6937
2020-04-28 11:18:00,-0.7443
2020-04-28 11:19:00,-0.6891
2020-04-28 11:20:00,-0.6004
2020-04-28 11:21:00,-0.5011
2020-04-28 11:22:00,-0.4564
2020-04-28 11:23:00,-0.4398
2020-04-28 11:24:00,-0.5008
2020-04-28 11:25:00,-0.4619
2020-04-28 11:26:00,-0.4731
2020-04-28 11:27:00,-0.6169
2020-04-28 11:28:00,-0.4868
2020-04-28 11:29:00,-0.4339
2020-04-28 11:30:00,-0.4561
2020-04-28 11:31:00,-0.4229
2020-04-28 11:32:00,-0.3452
2020-04-28 11:33:00,-0.2507
2020-04-28 11:34:00,-0.1449
2020-04-28 11:35:00,-0.1672
2020-04-28 11:36:00,-0.3337
2020-04-28 11:37:00,-0.2671
2020-04-28 11:38:00,-0.2225
2020-04-28 11:39:00,-0.3671
2020-04-28 11:40:00,-0.4561
2020-04-28 11:41:00,-0.4231
2020-04-28 11:42:00,-0.5121
2020-04-28 11:43:00,-0.4566
2020-04-28 11:44:00,-0.396
2020-04-28 11:45:00,-0.318
2020-04-28 11:46:00,-0.2366
2020-04-28 11:47:00,-0.2344
2020-04-28 11:48:00,-0.2009
2020-04-28 11:49:00,-0.4126
2020-04-28 11:50:00,-0.4676
2020-04-28 11:51:00,-0.4571
2020-04-28 11:52:00,-0.5239
2020-04-28 11:53:00,-0.4824
2020-04-28 11:54:00,-0.4458
2020-04-28 11:55:00,-0.2179
2020-04-28 11:56:00,-0.2571
2020-04-28 11:57:00,-0.0112
2020-04-28 11:58:00,-0.179
2020-04-28 11:59:00,0.0449
2020-04-28 12:00:00,-0.0336
2020-04-28 12:01:00,0.2189
2020-04-28 12:02:00,0.1009
2020-04-28 12:03:00,-0.1793
2020-04-28 12:04:00,-0.112
2020-04-28 12:05:00,-0.0784
2020-04-28 12:06:00,-0.1233
2020-04-28 12:07:00,-0.2742
2020-04-28 12:08:00,-0.285
2020-04-28 12:09:00,-0.2125
2020-04-28 12:10:00,-0.246
2020-04-28 12:11:00,0.0615
2020-04-28 12:12:00,0.1791
2020-04-28 12:13:00,0.0
2020-04-28 12:14:00,0.0336
2020-04-28 12:15:00,-0.1854
2020-04-28 12:16:00,-0.4802
2020-04-28 12:17:00,-0.3409
2020-04-28 12:18:00,-0.2891
2020-04-28 12:19:00,-0.3246
2020-04-28 12:20:00,-0.2686
2020-04-28 12:21:00,-0.1455
2020-04-28 12:22:00,-0.2348
2020-04-28 12:23:00,-0.2013
2020-04-28 12:24:00,-0.3467
2020-04-28 12:25:00,-0.3354
2020-04-28 12:26:00,-0.2685
2020-04-28 12:27:00,-0.3069
2020-04-28 12:28:00,-0.4914
2020-04-28 12:29:00,-0.4358
2020-04-28 12:30:00,-0.447
2020-04-28 12:31:00,-0.4694
2020-04-28 12:32:00,-0.4246
2020-04-28 12:33:00,-0.43
2020-04-28 12:34:00,-0.402
2020-04-28 12:35:00,-0.2569
2020-04-28 12:36:00,-0.3404
2020-04-28 12:37:00,-0.3961
2020-04-28 12:38:00,-0.4572
2020-04-28 12:39:00,-0.1979
2020-04-28 12:40:00,-0.1732
2020-04-28 12:41:00,-0.0894
2020-04-28 12:42:00,-0.0336
2020-04-28 12:43:00,-0.0114
2020-04-28 12:44:00,0.1176
2020-04-28 12:45:00,0.0616
2020-04-28 12:46:00,-0.0983
2020-04-28 12:47:00,-0.1007
2020-04-28 12:48:00,-0.0559
2020-04-28 12:49:00,0.1232
2020-04-28 12:50:00,0.1341
2020-04-28 12:51:00,0.2128
2020-04-28 12:52:00,0.2017
2020-04-28 12:53:00,0.1456
2020-04-28 12:54:00,0.056
2020-04-28 12:55:00,0.112
2020-04-28 12:56:00,0.3474
2020-04-28 12:57:00,0.4371
2020-04-28 12:58:00,0.4483
2020-04-28 12:59:00,0.5159
2020-04-28 13:00:00,0.4877
2020-04-28 13:01:00,0.4065
2020-04-28 13:02:00,0.5041
2020-04-28 13:03:00,0.7185
2020-04-28 13:04:00,0.6056
2020-04-28 13:05:00,0.6505
2020-04-28 13:06:00,0.6676
2020-04-28 13:07:00,0.6789
2020-04-28 13:08:00,0.5268
2020-04-28 13:09:00,0.5155
2020-04-28 13:10:00,0.5716
2020-04-28 13:11:00,0.3801
2020-04-28 13:12:00,0.2905
2020-04-28 13:13:00,0.4028
2020-04-28 13:14:00,0.3355
2020-04-28 13:15:00,0.2014
2020-04-28 13:16:00,0.5387
2020-04-28 13:17:00,0.4822
2020-04-28 13:18:00,0.5032
2020-04-28 13:19:00,0.6176
2020-04-28 13:20:00,0.5048
2020-04-28 13:21:00,0.5044
2020-04-28 13:22:00,0.4428
2020-04-28 13:23:00,0.5043
2020-04-28 13:24:00,0.6453
2020-04-28 13:25:00,0.69
2020-04-28 13:26:00,0.6337
2020-04-28 13:27:00,0.5266
2020-04-28 13:28:00,0.6229
2020-04-28 13:29:00,0.6621
2020-04-28 13:30:00,0.6174
2020-04-28 13:31:00,0.6176
2020-04-28 13:32:00,0.6509
2020-04-28 13:33:00,0.7068
2020-04-28 13:34:00,0.4933
2020-04-28 13:35:00,0.3247
2020-04-28 13:36:00,0.364
2020-04-28 13:37:00,0.2968
