date,ROC
2020-05-01 10:48:00,-3.3598
2020-05-01 11:09:00,-3.5705
2020-05-01 11:12:00,-2.7396
2020-05-01 11:15:00,-1.4768
2020-05-01 11:31:00,-1.6878
2020-05-01 11:38:00,-2.0891
2020-05-01 11:45:00,-2.2172
2020-05-01 11:53:00,-2.559
2020-05-01 11:54:00,-4.645
2020-05-01 11:57:00,-3.4694
2020-05-01 12:00:00,-3.3667
2020-05-01 12:12:00,-2.7046
2020-05-01 12:51:00,-3.0086
2020-05-01 13:06:00,-4.8809
2020-05-01 13:10:00,-5.5229
2020-05-01 13:14:00,-3.5247
2020-05-01 13:18:00,-4.1632
2020-05-01 13:19:00,-4.1204
2020-05-01 13:20:00,-4.1164
2020-05-01 13:23:00,-2.9008
2020-05-01 13:42:00,-2.8391
2020-05-01 14:01:00,-2.6769
2020-05-01 14:08:00,-2.3447
2020-05-01 14:15:00,-1.5441
2020-05-01 14:32:00,-1.1931
2020-05-01 14:43:00,-0.4202
2020-05-01 14:49:00,-1.5788
2020-05-01 14:50:00,-2.0816
2020-05-01 14:51:00,-2.75
2020-05-01 14:59:00,-2.9719
2020-05-01 15:02:00,-2.1559
2020-05-01 15:08:00,-1.7773
2020-05-01 15:20:00,-1.5117
2020-05-01 15:24:00,-1.4915
2020-05-01 15:27:00,-1.7455
2020-05-01 15:29:00,-2.1875
2020-05-01 15:30:00,-2.7312
2020-05-01 15:40:00,-1.4133
2020-05-01 15:42:00,-1.893
2020-05-01 15:43:00,-2.0084
2020-05-01 15:45:00,-2.2541
2020-05-01 15:52:00,-1.8671
2020-05-01 15:54:00,-2.3074
2020-05-01 15:57:00,-2.8866
2020-05-01 15:58:00,-2.7039
2020-05-01 15:59:00,-3.2528
2020-05-01 16:00:00,-2.6012
