date,MACD,MACD_Signal,MACD_Hist
2011-10-18,0.9,0.5597,0.3403
2011-10-19,0.8556,0.6189,0.2368
2011-10-20,0.8167,0.6584,0.1583
2011-10-21,0.8647,0.6997,0.165
2011-10-24,0.9283,0.7454,0.1829
2011-10-25,0.867,0.7697,0.0973
2011-10-26,0.8187,0.7795,0.0392
2011-10-27,0.9047,0.8046,0.1002
2011-10-28,0.9164,0.8269,0.0895
2011-10-31,0.9039,0.8423,0.0616
2011-11-01,0.7937,0.8326,-0.0389
2011-11-02,0.6943,0.8049,-0.1107
2011-11-03,0.626,0.7691,-0.1431
2011-11-04,0.788,0.7729,0.0151
2011-11-07,0.9091,0.8001,0.1089
2011-11-08,1.004,0.8409,0.1631
2011-11-09,0.9544,0.8636,0.0908
2011-11-10,0.9502,0.8809,0.0692
2011-11-11,1.0014,0.905,0.0964
2011-11-14,0.9743,0.9189,0.0554
2011-11-15,0.9731,0.9297,0.0434
2011-11-16,0.8805,0.9199,-0.0394
2011-11-17,0.7189,0.8797,-0.1608
2011-11-18,0.5834,0.8204,-0.2371
2011-11-21,0.4434,0.745,-0.3016
2011-11-22,0.3765,0.6713,-0.2948
2011-11-23,0.2377,0.5846,-0.3469
2011-11-25,0.0935,0.4864,-0.3929
2011-11-28,0.06,0.4011,-0.3411
2011-11-29,0.0618,0.3332,-0.2714
2011-11-30,0.1638,0.2993,-0.1355
2011-12-01,0.2507,0.2896,-0.0389
2011-12-02,0.3414,0.3,0.0414
2011-12-05,0.4317,0.3263,0.1054
2011-12-06,0.46,0.353,0.107
2011-12-07,0.489,0.3802,0.1087
2011-12-08,0.4247,0.3891,0.0356
2011-12-09,0.4572,0.4027,0.0545
2011-12-12,0.4807,0.4183,0.0624
2011-12-13,0.4625,0.4272,0.0354
2011-12-14,0.4015,0.4221,-0.0205
2011-12-15,0.3739,0.4124,-0.0385
2011-12-16,0.3544,0.4008,-0.0465
2011-12-19,0.3462,0.3899,-0.0437
2011-12-20,0.4507,0.402,0.0487
2011-12-21,0.5418,0.43,0.1118
2011-12-22,0.5879,0.4616,0.1263
2011-12-23,0.6528,0.4998,0.153
2011-12-27,0.7357,0.547,0.1887
2011-12-28,0.7794,0.5935,0.186
2011-12-29,0.8583,0.6464,0.2119
2011-12-30,0.8752,0.6922,0.183
2012-01-03,0.8207,0.7179,0.1028
2012-01-04,0.8392,0.7422,0.097
2012-01-05,0.8593,0.7656,0.0937
2012-01-06,0.8939,0.7913,0.1027
2012-01-09,0.9005,0.8131,0.0874
2012-01-10,0.9138,0.8333,0.0806
2012-01-11,0.9377,0.8541,0.0836
2012-01-12,0.984,0.8801,0.1039
2012-01-13,0.99,0.9021,0.0879
2012-01-17,1.0113,0.9239,0.0873
2012-01-18,1.0428,0.9477,0.0951
2012-01-19,1.0539,0.9689,0.085
2012-01-20,1.0611,0.9874,0.0737
2012-01-23,0.9899,0.9879,0.0021
2012-01-24,0.9477,0.9798,-0.0322
2012-01-25,0.9133,0.9665,-0.0532
2012-01-26,0.9215,0.9575,-0.0361
2012-01-27,0.8783,0.9417,-0.0634
2012-01-30,0.8847,0.9303,-0.0456
2012-01-31,0.8349,0.9112,-0.0763
2012-02-01,0.812,0.8914,-0.0794
2012-02-02,0.7385,0.8608,-0.1223
2012-02-03,0.7251,0.8336,-0.1085
2012-02-06,0.704,0.8077,-0.1037
2012-02-07,0.689,0.784,-0.095
2012-02-08,0.6941,0.766,-0.0719
2012-02-09,0.7285,0.7585,-0.03
2012-02-10,0.7168,0.7502,-0.0333
2012-02-13,0.7338,0.7469,-0.0131
2012-02-14,0.7284,0.7432,-0.0148
2012-02-15,0.6648,0.7275,-0.0627
2012-02-16,0.6106,0.7041,-0.0935
2012-02-17,0.5556,0.6744,-0.1188
2012-02-21,0.491,0.6377,-0.1468
2012-02-22,0.4404,0.5983,-0.1579
2012-02-23,0.4061,0.5598,-0.1538
2012-02-24,0.3618,0.5202,-0.1584
2012-02-27,0.3174,0.4796,-0.1623
2012-02-28,0.3332,0.4504,-0.1171
2012-02-29,0.3139,0.4231,-0.1091
2012-03-01,0.3072,0.3999,-0.0927
2012-03-02,0.3128,0.3825,-0.0697
2012-03-05,0.3256,0.3711,-0.0455
2012-03-06,0.2752,0.3519,-0.0767
2012-03-07,0.3252,0.3466,-0.0214
2012-03-08,0.4308,0.3634,0.0674
2012-03-09,0.6259,0.4159,0.21
2012-03-12,0.7134,0.4754,0.238
2012-03-13,0.872,0.5547,0.3172
2012-03-14,1.0134,0.6465,0.3669
2012-03-15,1.1437,0.7459,0.3978
2012-03-16,1.244,0.8455,0.3985
2012-03-19,1.3355,0.9435,0.392
2012-03-20,1.4063,1.0361,0.3702
2012-03-21,1.4522,1.1193,0.3329
2012-03-22,1.5828,1.212,0.3708
2012-03-23,1.6783,1.3053,0.373
2012-03-26,1.7791,1.4,0.379
2012-03-27,1.8657,1.4932,0.3725
2012-03-28,1.8939,1.5733,0.3206
2012-03-29,1.8705,1.6327,0.2378
2012-03-30,1.8436,1.6749,0.1687
2012-04-02,1.8638,1.7127,0.1511
2012-04-03,1.8775,1.7456,0.1318
2012-04-04,1.8708,1.7707,0.1001
2012-04-05,1.9415,1.8048,0.1367
2012-04-09,1.9142,1.8267,0.0875
2012-04-10,1.82,1.8254,-0.0054
2012-04-11,1.926,1.8455,0.0805
2012-04-12,2.0932,1.8951,0.1982
2012-04-13,2.2838,1.9728,0.311
2012-04-16,2.2459,2.0274,0.2185
2012-04-17,2.1116,2.0442,0.0674
2012-04-18,2.1156,2.0585,0.0571
2012-04-19,1.9733,2.0415,-0.0682
2012-04-20,1.8673,2.0066,-0.1393
2012-04-23,1.7151,1.9483,-0.2332
2012-04-24,1.5356,1.8658,-0.3302
2012-04-25,1.4932,1.7913,-0.2981
2012-04-26,1.5354,1.7401,-0.2047
2012-04-27,1.2934,1.6507,-0.3574
2012-04-30,1.0842,1.5374,-0.4532
2012-05-01,0.9311,1.4162,-0.4851
2012-05-02,0.8213,1.2972,-0.4759
2012-05-03,0.6246,1.1627,-0.5381
2012-05-04,0.3764,1.0054,-0.629
2012-05-07,0.1713,0.8386,-0.6673
2012-05-08,-0.0943,0.652,-0.7463
2012-05-09,-0.3085,0.4599,-0.7684
2012-05-10,-0.4129,0.2854,-0.6983
2012-05-11,-0.4773,0.1328,-0.6101
2012-05-14,-0.6292,-0.0196,-0.6096
2012-05-15,-0.7673,-0.1691,-0.5982
2012-05-16,-0.8923,-0.3138,-0.5786
2012-05-17,-1.0878,-0.4686,-0.6192
2012-05-18,-1.2397,-0.6228,-0.6169
2012-05-21,-1.1715,-0.7325,-0.439
2012-05-22,-1.1311,-0.8123,-0.3188
2012-05-23,-0.9333,-0.8365,-0.0968
2012-05-24,-0.81,-0.8312,0.0212
2012-05-25,-0.7201,-0.809,0.0888
2012-05-29,-0.5602,-0.7592,0.1991
2012-05-30,-0.4962,-0.7066,0.2104
2012-05-31,-0.4277,-0.6508,0.2231
2012-06-01,-0.5878,-0.6382,0.0505
2012-06-04,-0.5668,-0.6239,0.0571
2012-06-05,-0.6629,-0.6317,-0.0311
2012-06-06,-0.646,-0.6346,-0.0114
2012-06-07,-0.6278,-0.6332,0.0054
2012-06-08,-0.5944,-0.6254,0.0311
2012-06-11,-0.6221,-0.6248,0.0027
2012-06-12,-0.6199,-0.6238,0.0039
2012-06-13,-0.7524,-0.6495,-0.1029
2012-06-14,-0.763,-0.6722,-0.0908
2012-06-15,-0.7459,-0.687,-0.059
2012-06-18,-0.5932,-0.6682,0.075
2012-06-19,-0.3918,-0.6129,0.2211
2012-06-20,-0.1881,-0.528,0.3399
2012-06-21,-0.1515,-0.4527,0.3011
2012-06-22,-0.0757,-0.3773,0.3016
2012-06-25,-0.1227,-0.3264,0.2036
2012-06-26,-0.1059,-0.2823,0.1763
2012-06-27,-0.1873,-0.2633,0.076
2012-06-28,-0.3015,-0.2709,-0.0306
2012-06-29,-0.2895,-0.2747,-0.0149
2012-07-02,-0.3191,-0.2835,-0.0355
2012-07-03,-0.4064,-0.3081,-0.0983
2012-07-05,-0.4335,-0.3332,-0.1003
2012-07-06,-0.484,-0.3633,-0.1207
2012-07-09,-0.4847,-0.3876,-0.097
2012-07-10,-0.4836,-0.4068,-0.0768
2012-07-11,-0.4916,-0.4238,-0.0679
2012-07-12,-0.4508,-0.4292,-0.0216
2012-07-13,-0.3395,-0.4112,0.0717
2012-07-16,-0.3051,-0.39,0.0849
2012-07-17,-0.2084,-0.3537,0.1453
2012-07-18,-0.1646,-0.3159,0.1513
2012-07-19,-0.0566,-0.264,0.2074
2012-07-20,-0.1501,-0.2413,0.0912
2012-07-23,-0.3301,-0.259,-0.0711
2012-07-24,-0.4769,-0.3026,-0.1743
2012-07-25,-0.5921,-0.3605,-0.2316
2012-07-26,-0.5164,-0.3917,-0.1248
2012-07-27,-0.8449,-0.4823,-0.3626
2012-07-30,-1.1398,-0.6138,-0.526
2012-07-31,-1.4854,-0.7881,-0.6973
2012-08-01,-1.8589,-1.0023,-0.8566
2012-08-02,-2.1799,-1.2378,-0.942
2012-08-03,-2.3466,-1.4596,-0.8871
2012-08-06,-2.4848,-1.6646,-0.8202
2012-08-07,-2.4188,-1.8155,-0.6034
2012-08-08,-2.3411,-1.9206,-0.4205
2012-08-09,-2.268,-1.9901,-0.2779
2012-08-10,-2.1481,-2.0217,-0.1264
2012-08-13,-1.9866,-2.0147,0.0281
2012-08-14,-1.8119,-1.9741,0.1622
2012-08-15,-1.5212,-1.8835,0.3623
2012-08-16,-1.2521,-1.7572,0.5051
2012-08-17,-1.0414,-1.6141,0.5726
2012-08-20,-0.8781,-1.4669,0.5888
2012-08-21,-0.7368,-1.3209,0.584
2012-08-22,-0.6154,-1.1798,0.5644
2012-08-23,-0.5308,-1.05,0.5192
2012-08-24,-0.3947,-0.9189,0.5242
2012-08-27,-0.2484,-0.7848,0.5364
2012-08-28,-0.1134,-0.6506,0.5371
2012-08-29,-0.0216,-0.5248,0.5032
2012-08-30,0.0938,-0.4011,0.4948
2012-08-31,0.1751,-0.2858,0.4609
2012-09-04,0.2288,-0.1829,0.4117
2012-09-05,0.2914,-0.088,0.3794
2012-09-06,0.4201,0.0136,0.4065
2012-09-07,0.5425,0.1194,0.4231
2012-09-10,0.605,0.2165,0.3885
2012-09-11,0.6392,0.301,0.3382
2012-09-12,0.6938,0.3796,0.3142
2012-09-13,0.7725,0.4582,0.3143
2012-09-14,0.7248,0.5115,0.2134
2012-09-17,0.6154,0.5323,0.0832
2012-09-18,0.49,0.5238,-0.0338
2012-09-19,0.4548,0.51,-0.0552
2012-09-20,0.5082,0.5097,-0.0015
2012-09-21,0.5346,0.5146,0.0199
2012-09-24,0.5564,0.523,0.0334
2012-09-25,0.5165,0.5217,-0.0052
2012-09-26,0.4454,0.5064,-0.061
2012-09-27,0.4592,0.497,-0.0378
2012-09-28,0.4389,0.4854,-0.0465
2012-10-01,0.3729,0.4629,-0.09
2012-10-02,0.2495,0.4202,-0.1707
2012-10-03,0.1652,0.3692,-0.204
2012-10-04,0.0661,0.3086,-0.2425
2012-10-05,-0.041,0.2387,-0.2796
2012-10-08,-0.1228,0.1664,-0.2892
2012-10-09,-0.298,0.0735,-0.3715
2012-10-10,-0.4638,-0.034,-0.4298
2012-10-11,-0.5716,-0.1415,-0.4301
2012-10-12,-0.648,-0.2428,-0.4052
2012-10-15,-0.6614,-0.3265,-0.3349
2012-10-16,-0.5614,-0.3735,-0.1879
2012-10-17,-0.5222,-0.4032,-0.1189
2012-10-18,-0.5636,-0.4353,-0.1283
2012-10-19,-0.7273,-0.4937,-0.2336
2012-10-22,-0.878,-0.5706,-0.3074
2012-10-23,-1.0122,-0.6589,-0.3533
2012-10-24,-1.0827,-0.7437,-0.3391
2012-10-25,-1.0468,-0.8043,-0.2425
2012-10-26,-1.037,-0.8508,-0.1862
2012-10-31,-1.0151,-0.8837,-0.1314
2012-11-01,-0.929,-0.8928,-0.0362
2012-11-02,-0.5143,-0.8171,0.3028
2012-11-05,-0.1699,-0.6876,0.5177
2012-11-06,0.1576,-0.5186,0.6762
2012-11-07,0.4204,-0.3308,0.7512
2012-11-08,0.5458,-0.1555,0.7012
2012-11-09,0.6457,0.0048,0.641
2012-11-12,0.6944,0.1427,0.5517
2012-11-13,0.695,0.2532,0.4419
2012-11-14,0.5704,0.3166,0.2538
2012-11-15,0.4335,0.34,0.0935
2012-11-16,0.3476,0.3415,0.0061
2012-11-19,0.3546,0.3441,0.0105
2012-11-20,0.3815,0.3516,0.0299
2012-11-21,0.4342,0.3681,0.066
2012-11-23,0.5247,0.3994,0.1253
2012-11-26,0.5657,0.4327,0.133
2012-11-27,0.5372,0.4536,0.0836
2012-11-28,0.6013,0.4831,0.1181
2012-11-29,0.6789,0.5223,0.1566
2012-11-30,0.7375,0.5653,0.1722
2012-12-03,0.7687,0.606,0.1627
2012-12-04,0.7309,0.631,0.0999
2012-12-05,0.6667,0.6381,0.0285
2012-12-06,0.8409,0.6787,0.1622
2012-12-07,0.963,0.7355,0.2275
2012-12-10,0.9934,0.7871,0.2063
2012-12-11,1.0243,0.8345,0.1898
2012-12-12,1.0694,0.8815,0.1879
2012-12-13,1.0592,0.9171,0.1421
2012-12-14,1.0535,0.9443,0.1091
2012-12-17,1.1343,0.9823,0.152
2012-12-18,1.1656,1.019,0.1466
2012-12-19,1.1712,1.0494,0.1218
2012-12-20,1.1575,1.071,0.0864
2012-12-21,1.0849,1.0738,0.0111
2012-12-24,1.0228,1.0636,-0.0408
2012-12-26,0.9178,1.0344,-0.1166
2012-12-27,0.8339,0.9943,-0.1604
2012-12-28,0.7108,0.9376,-0.2268
2012-12-31,0.6852,0.8872,-0.2019
2013-01-02,0.7667,0.8631,-0.0964
2013-01-03,0.8512,0.8607,-0.0094
2013-01-04,0.9333,0.8752,0.0581
2013-01-07,0.9894,0.8981,0.0914
2013-01-08,1.0141,0.9213,0.0928
2013-01-09,0.9429,0.9256,0.0173
2013-01-10,0.8692,0.9143,-0.0451
2013-01-11,0.8391,0.8993,-0.0602
2013-01-14,0.7787,0.8752,-0.0964
2013-01-15,0.7074,0.8416,-0.1342
2013-01-16,0.6332,0.7999,-0.1668
2013-01-17,0.5797,0.7559,-0.1762
2013-01-18,0.556,0.7159,-0.1599
2013-01-22,0.5454,0.6818,-0.1364
2013-01-23,0.4886,0.6432,-0.1546
2013-01-24,0.4473,0.604,-0.1567
2013-01-25,0.5885,0.6009,-0.0124
2013-01-28,0.6295,0.6066,0.0229
2013-01-29,0.6209,0.6095,0.0114
2013-01-30,0.639,0.6154,0.0236
2013-01-31,0.6554,0.6234,0.0321
2013-02-01,0.7199,0.6427,0.0772
2013-02-04,0.7008,0.6543,0.0465
2013-02-05,0.6866,0.6608,0.0258
2013-02-06,0.6557,0.6597,-0.0041
2013-02-07,0.6088,0.6496,-0.0407
2013-02-08,0.6059,0.6408,-0.035
2013-02-11,0.5783,0.6283,-0.05
2013-02-12,0.5597,0.6146,-0.0549
2013-02-13,0.5044,0.5925,-0.0881
2013-02-14,0.433,0.5606,-0.1276
2013-02-15,0.2756,0.5036,-0.228
2013-02-19,0.158,0.4345,-0.2765
2013-02-20,-0.027,0.3422,-0.3692
2013-02-21,-0.1684,0.2401,-0.4085
2013-02-22,-0.2118,0.1497,-0.3615
2013-02-25,-0.32,0.0558,-0.3758
2013-02-26,-0.3956,-0.0345,-0.3611
2013-02-27,-0.3473,-0.0971,-0.2503
2013-02-28,-0.2833,-0.1343,-0.149
2013-03-01,-0.2282,-0.1531,-0.0751
2013-03-04,-0.1163,-0.1457,0.0294
2013-03-05,0.0373,-0.1091,0.1464
2013-03-06,0.2043,-0.0464,0.2508
2013-03-07,0.4246,0.0478,0.3768
2013-03-08,0.6258,0.1634,0.4624
2013-03-11,0.7715,0.285,0.4865
2013-03-12,0.8506,0.3981,0.4525
2013-03-13,0.9272,0.5039,0.4233
2013-03-14,0.9044,0.584,0.3204
2013-03-15,0.8747,0.6422,0.2325
2013-03-18,0.7832,0.6704,0.1128
2013-03-19,0.6946,0.6752,0.0194
2013-03-20,0.6652,0.6732,-0.0081
2013-03-21,0.6042,0.6594,-0.0552
2013-03-22,0.5759,0.6427,-0.0668
2013-03-25,0.4921,0.6126,-0.1205
2013-03-26,0.4495,0.58,-0.1305
2013-03-27,0.3999,0.5439,-0.1441
2013-03-28,0.3596,0.5071,-0.1474
2013-04-01,0.3176,0.4692,-0.1516
2013-04-02,0.392,0.4537,-0.0618
2013-04-03,0.4011,0.4432,-0.0421
2013-04-04,0.4364,0.4418,-0.0055
2013-04-05,0.4343,0.4403,-0.006
2013-04-08,0.4532,0.4429,0.0103
2013-04-09,0.4063,0.4356,-0.0293
2013-04-10,0.396,0.4277,-0.0317
2013-04-11,0.4452,0.4312,0.0141
2013-04-12,0.5198,0.4489,0.0709
2013-04-15,0.4622,0.4516,0.0107
2013-04-16,0.4797,0.4572,0.0225
2013-04-17,0.4568,0.4571,-0.0004
2013-04-18,0.3977,0.4452,-0.0475
2013-04-19,0.4015,0.4365,-0.035
2013-04-22,0.4187,0.4329,-0.0142
2013-04-23,0.4872,0.4438,0.0434
2013-04-24,0.5705,0.4691,0.1013
2013-04-25,0.6826,0.5118,0.1708
2013-04-26,0.7228,0.554,0.1688
2013-04-29,0.7923,0.6017,0.1907
2013-04-30,0.8585,0.6531,0.2055
2013-05-01,0.8448,0.6914,0.1534
2013-05-02,0.8435,0.7218,0.1217
2013-05-03,0.9517,0.7678,0.1839
2013-05-06,1.0744,0.8291,0.2453
2013-05-07,1.1351,0.8903,0.2448
2013-05-08,1.1872,0.9497,0.2375
2013-05-09,1.2106,1.0019,0.2087
2013-05-10,1.2739,1.0563,0.2176
2013-05-13,1.2869,1.1024,0.1845
2013-05-14,1.3382,1.1496,0.1887
2013-05-15,1.4071,1.2011,0.206
2013-05-16,1.4035,1.2415,0.1619
2013-05-17,1.431,1.2794,0.1515
2013-05-20,1.4122,1.306,0.1063
2013-05-21,1.415,1.3278,0.0872
2013-05-22,1.393,1.3408,0.0522
2013-05-23,1.3097,1.3346,-0.0249
2013-05-24,1.2167,1.311,-0.0943
2013-05-28,1.2018,1.2892,-0.0874
2013-05-29,1.1262,1.2566,-0.1304
2013-05-30,1.0413,1.2135,-0.1722
2013-05-31,0.9367,1.1582,-0.2215
2013-06-03,0.8695,1.1004,-0.2309
2013-06-04,0.7966,1.0397,-0.2431
2013-06-05,0.6514,0.962,-0.3106
2013-06-06,0.5845,0.8865,-0.302
2013-06-07,0.6866,0.8465,-0.16
2013-06-10,0.8441,0.846,-0.002
2013-06-11,0.9028,0.8574,0.0454
2013-06-12,0.8611,0.8581,0.003
2013-06-13,0.9399,0.8745,0.0654
2013-06-14,0.9615,0.8919,0.0696
2013-06-17,1.0017,0.9138,0.0878
2013-06-18,1.1067,0.9524,0.1543
2013-06-19,1.1217,0.9863,0.1355
2013-06-20,1.0258,0.9942,0.0316
2013-06-21,0.8967,0.9747,-0.078
2013-06-24,0.731,0.926,-0.1949
2013-06-25,0.6512,0.871,-0.2198
2013-06-26,0.6657,0.83,-0.1642
2013-06-27,0.6608,0.7961,-0.1353
2013-06-28,0.635,0.7639,-0.1289
2013-07-01,0.6658,0.7443,-0.0785
2013-07-02,0.7263,0.7407,-0.0144
2013-07-03,0.806,0.7537,0.0523
2013-07-05,0.8928,0.7816,0.1112
2013-07-08,0.9961,0.8245,0.1716
2013-07-09,1.0529,0.8702,0.1828
2013-07-10,1.0831,0.9127,0.1703
2013-07-11,1.1932,0.9688,0.2244
2013-07-12,1.2963,1.0343,0.2619
2013-07-15,1.3574,1.0989,0.2585
2013-07-16,1.3787,1.1549,0.2238
2013-07-17,1.2744,1.1788,0.0956
2013-07-18,1.2005,1.1831,0.0173
2013-07-19,1.1536,1.1772,-0.0236
2013-07-22,1.1221,1.1662,-0.0441
2013-07-23,0.9761,1.1282,-0.1521
2013-07-24,0.7668,1.0559,-0.2891
2013-07-25,0.7186,0.9884,-0.2698
2013-07-26,1.0866,1.0081,0.0786
2013-07-29,1.29,1.0645,0.2255
2013-07-30,1.3932,1.1302,0.263
2013-07-31,1.407,1.1855,0.2214
2013-08-01,1.5765,1.2637,0.3128
2013-08-02,1.7512,1.3612,0.39
2013-08-05,1.8474,1.4585,0.3889
2013-08-06,1.8084,1.5285,0.2799
2013-08-07,1.7085,1.5645,0.1441
2013-08-08,1.6707,1.5857,0.085
2013-08-09,1.6108,1.5907,0.0201
2013-08-12,1.5559,1.5838,-0.0279
2013-08-13,1.472,1.5614,-0.0894
2013-08-14,1.3265,1.5144,-0.1879
2013-08-15,1.1089,1.4333,-0.3245
2013-08-16,0.9233,1.3313,-0.408
2013-08-19,0.7339,1.2118,-0.478
2013-08-20,0.6066,1.0908,-0.4842
2013-08-21,0.5042,0.9735,-0.4692
2013-08-22,0.513,0.8814,-0.3684
2013-08-23,0.5195,0.809,-0.2895
2013-08-26,0.5116,0.7495,-0.2379
2013-08-27,0.3623,0.6721,-0.3098
2013-08-28,0.3051,0.5987,-0.2936
2013-08-29,0.2743,0.5338,-0.2595
2013-08-30,0.1944,0.4659,-0.2715
2013-09-03,0.2157,0.4159,-0.2001
2013-09-04,0.2731,0.3873,-0.1142
2013-09-05,0.3077,0.3714,-0.0637
2013-09-06,0.2931,0.3557,-0.0627
2013-09-09,0.3476,0.3541,-0.0065
2013-09-10,0.528,0.3889,0.1391
2013-09-11,0.7571,0.4625,0.2945
2013-09-12,0.9502,0.5601,0.3902
2013-09-13,1.0828,0.6646,0.4182
2013-09-16,1.1479,0.7613,0.3867
2013-09-17,1.2497,0.859,0.3908
2013-09-18,1.4181,0.9708,0.4473
2013-09-19,1.4558,1.0678,0.388
2013-09-20,1.4503,1.1443,0.306
2013-09-23,1.3688,1.1892,0.1796
2013-09-24,1.3844,1.2282,0.1561
2013-09-25,1.364,1.2554,0.1086
2013-09-26,1.3995,1.2842,0.1153
2013-09-27,1.4234,1.312,0.1113
2013-09-30,1.3971,1.3291,0.068
2013-10-01,1.3758,1.3384,0.0374
2013-10-02,1.3457,1.3399,0.0059
2013-10-03,1.2814,1.3282,-0.0468
2013-10-04,1.2586,1.3143,-0.0556
2013-10-07,1.1834,1.2881,-0.1046
2013-10-08,1.0049,1.2315,-0.2266
2013-10-09,0.832,1.1516,-0.3196
2013-10-10,0.8354,1.0883,-0.2529
2013-10-11,0.8845,1.0476,-0.1631
2013-10-14,0.9351,1.0251,-0.09
2013-10-15,0.8533,0.9907,-0.1374
2013-10-16,0.8855,0.9697,-0.0842
2013-10-17,0.9561,0.967,-0.0108
2013-10-18,1.0464,0.9829,0.0636
2013-10-21,1.1172,1.0097,0.1075
2013-10-22,1.2748,1.0628,0.2121
2013-10-23,1.316,1.1134,0.2026
2013-10-24,1.2534,1.1414,0.112
2013-10-25,1.2627,1.1657,0.0971
2013-10-28,1.1559,1.1637,-0.0078
2013-10-29,1.1317,1.1573,-0.0256
2013-10-30,1.1963,1.1651,0.0312
2013-10-31,1.2508,1.1823,0.0686
2013-11-01,1.2251,1.1908,0.0343
2013-11-04,1.1909,1.1908,0.0001
2013-11-05,1.2798,1.2086,0.0712
2013-11-06,1.2663,1.2202,0.0461
2013-11-07,1.0769,1.1915,-0.1146
2013-11-08,1.0862,1.1705,-0.0842
2013-11-11,1.0643,1.1492,-0.0849
2013-11-12,1.0052,1.1204,-0.1152
2013-11-13,1.0148,1.0993,-0.0845
2013-11-14,0.9853,1.0765,-0.0912
2013-11-15,0.9548,1.0522,-0.0973
2013-11-18,0.8683,1.0154,-0.1471
2013-11-19,0.7411,0.9605,-0.2194
2013-11-20,0.6146,0.8913,-0.2767
2013-11-21,0.6554,0.8442,-0.1888
2013-11-22,0.6654,0.8084,-0.143
2013-11-25,0.6147,0.7697,-0.155
2013-11-26,0.6317,0.7421,-0.1103
2013-11-27,0.6467,0.723,-0.0763
2013-11-29,0.6383,0.7061,-0.0678
2013-12-02,0.5933,0.6835,-0.0902
2013-12-03,0.5098,0.6488,-0.139
2013-12-04,0.3548,0.59,-0.2352
2013-12-05,0.2469,0.5213,-0.2745
2013-12-06,0.1771,0.4525,-0.2754
2013-12-09,0.1036,0.3827,-0.2791
2013-12-10,-0.1426,0.2776,-0.4203
2013-12-11,-0.4121,0.1397,-0.5518
2013-12-12,-0.6121,-0.0107,-0.6014
2013-12-13,-0.7722,-0.163,-0.6092
2013-12-16,-0.8801,-0.3064,-0.5737
2013-12-17,-0.9841,-0.4419,-0.5421
2013-12-18,-0.9275,-0.539,-0.3885
2013-12-19,-0.9149,-0.6142,-0.3007
2013-12-20,-0.8539,-0.6621,-0.1917
2013-12-23,-0.7437,-0.6785,-0.0653
2013-12-24,-0.629,-0.6686,0.0396
2013-12-26,-0.5072,-0.6363,0.1291
2013-12-27,-0.4307,-0.5952,0.1644
2013-12-30,-0.3675,-0.5497,0.1821
2013-12-31,-0.3266,-0.505,0.1785
2014-01-02,-0.3881,-0.4816,0.0936
2014-01-03,-0.4494,-0.4752,0.0258
2014-01-06,-0.5545,-0.4911,-0.0635
2014-01-07,-0.5476,-0.5024,-0.0453
2014-01-08,-0.4706,-0.496,0.0254
2014-01-09,-0.4391,-0.4846,0.0455
2014-01-10,-0.4039,-0.4685,0.0646
2014-01-13,-0.5751,-0.4898,-0.0853
2014-01-14,-0.6756,-0.527,-0.1486
2014-01-15,-0.6884,-0.5593,-0.1291
2014-01-16,-0.7623,-0.5999,-0.1625
2014-01-17,-0.8427,-0.6484,-0.1943
2014-01-21,-0.9958,-0.7179,-0.2779
2014-01-22,-1.1084,-0.796,-0.3124
2014-01-23,-1.2007,-0.8769,-0.3238
2014-01-24,-1.1325,-0.9281,-0.2045
2014-01-27,-1.1276,-0.968,-0.1596
2014-01-28,-1.1364,-1.0017,-0.1348
2014-01-29,-1.3163,-1.0646,-0.2517
2014-01-30,-1.4143,-1.1345,-0.2797
2014-01-31,-1.5379,-1.2152,-0.3227
2014-02-03,-1.7888,-1.3299,-0.4589
2014-02-04,-1.831,-1.4301,-0.4008
2014-02-05,-1.8559,-1.5153,-0.3406
2014-02-06,-1.7051,-1.5532,-0.1518
2014-02-07,-1.4339,-1.5294,0.0955
2014-02-10,-1.144,-1.4523,0.3083
2014-02-11,-0.9279,-1.3474,0.4196
2014-02-12,-0.795,-1.2369,0.442
2014-02-13,-0.6196,-1.1135,0.4939
2014-02-14,-0.448,-0.9804,0.5324
2014-02-18,-0.393,-0.8629,0.4699
2014-02-19,-0.3973,-0.7698,0.3725
2014-02-20,-0.3777,-0.6914,0.3136
2014-02-21,-0.4371,-0.6405,0.2034
2014-02-24,-0.4787,-0.6081,0.1295
2014-02-25,-0.6661,-0.6197,-0.0464
2014-02-26,-0.7072,-0.6372,-0.07
2014-02-27,-0.6987,-0.6495,-0.0492
2014-02-28,-0.7822,-0.6761,-0.1061
2014-03-03,-0.8778,-0.7164,-0.1614
2014-03-04,-0.8477,-0.7427,-0.105
2014-03-05,-0.8432,-0.7628,-0.0804
2014-03-06,-0.7192,-0.7541,0.0349
2014-03-07,-0.5835,-0.7199,0.1364
2014-03-10,-0.4315,-0.6623,0.2308
2014-03-11,-0.1902,-0.5678,0.3776
2014-03-12,0.0489,-0.4445,0.4934
2014-03-13,0.1399,-0.3276,0.4675
2014-03-14,0.1969,-0.2227,0.4196
2014-03-17,0.2321,-0.1318,0.3638
2014-03-18,0.2905,-0.0473,0.3378
2014-03-19,0.4375,0.0496,0.3878
2014-03-20,0.631,0.1659,0.4651
2014-03-21,0.7559,0.2839,0.472
2014-03-24,0.7702,0.3812,0.389
2014-03-25,0.68,0.4409,0.2391
2014-03-26,0.5163,0.456,0.0603
2014-03-27,0.3709,0.439,-0.068
2014-03-28,0.2768,0.4066,-0.1298
